id,bedrooms,price,calculated_host_listings_count,review_scores_value
19476471,1,229.00,1,10
472052,1,180.00,1,10
13578708,1,300.00,2,10
20590055,0,180.00,1,
15938442,0,139.00,1,10
14234630,2,100.00,1,8
5725698,1,219.00,1,
3946115,3,450.00,1,8
8468180,1,275.00,1,8
19609347,1,156.00,1,
20785474,1,120.00,1,10
13711232,1,49.00,8,10
12793940,2,45.00,1,9
4775614,0,169.00,1,10
8468662,0,150.00,1,
16333020,3,900.00,1,
19206558,1,120.00,2,9
18505453,0,99.00,1,9
7200503,2,260.00,1,9
2177735,2,170.00,1,
18254317,1,150.00,2,
7116864,1,99.00,2,9
20135026,1,72.00,2,10
736640,1,198.00,1,9
18824684,1,80.00,1,10
13450862,1,230.00,1,10
11943669,1,125.00,1,10
18563122,2,325.00,2,
10174245,1,50.00,1,
9429015,1,275.00,1,10
15528972,2,245.00,1,10
10174646,1,80.00,4,10
14500042,1,45.00,1,9
13451720,1,50.00,1,
999977,,190.00,1,8
13713988,1,49.00,8,9
13714127,1,49.00,8,9
13452035,0,105.00,1,9
16859979,1,67.00,1,10
5718935,0,250.00,1,9
6767661,4,600.00,1,10
13452454,1,175.00,1,10
6403611,1,205.00,1,10
12404103,2,600.00,1,9
5195409,1,158.00,1,8
18171613,1,125.00,1,
12273360,2,99.00,1,9
12797684,1,100.00,2,
9979707,1,125.00,2,9
2967375,1,150.00,1,10
19875728,3,325.00,1,
12797920,1,100.00,2,4
13846473,1,100.00,1,9
16468001,1,200.00,1,8
17254460,2,200.00,1,9
4606017,0,129.00,1,10
19084981,1,115.00,1,10
8341669,1,215.00,1,10
7555283,2,199.00,1,8
2023577,1,110.00,2,8
5065185,1,140.00,1,10
7293506,2,200.00,1,
19221072,1,100.00,1,8
8473221,2,475.00,1,10
5136833,1,79.00,1,9
8342200,0,125.00,1,
2835738,1,299.00,1,9
4279365,0,200.00,1,10
10308738,3,260.00,1,10
17779879,1,89.00,1,10
20008186,2,164.00,1,10
12706347,1,52.00,1,
8337340,1,95.00,4,9
5525206,0,180.00,1,10
610015,1,165.00,1,10
16273164,1,68.00,1,
9036422,0,125.00,1,10
12865332,1,120.00,2,10
16338784,1,108.00,1,9
19911620,1,150.00,2,
20439721,1,65.00,1,8
9222165,2,400.00,1,9
21057757,1,200.00,1,
16666902,1,95.00,5,9
15814971,1,81.00,1,7
6967708,0,156.00,1,10
13733309,2,85.00,1,10
9130782,1,140.00,1,
12079993,3,380.00,1,9
20862910,1,125.00,3,10
1987627,1,120.00,1,9
12670055,1,85.00,1,8
6509750,2,385.00,1,
21058761,1,70.00,1,
9960561,1,195.00,1,10
480549,1,99.00,1,9
9786769,1,124.00,1,
15721376,1,175.00,1,10
3728303,1,150.00,1,9
15423002,1,250.00,1,9
4823529,1,35.00,2,9
16879202,1,255.00,1,9
19224202,1,169.00,1,10
3888752,0,175.00,1,10
8614125,1,275.00,1,
87853,1,159.00,2,9
7601559,1,215.00,1,9
14218173,0,150.00,1,9
20245577,2,80.00,1,
1660971,1,299.00,1,9
14506086,0,185.00,1,10
6939668,1,150.00,1,
7035094,1,125.00,2,10
17637787,1,70.00,2,10
9263457,1,800.00,1,
12671359,1,180.00,1,
4503969,2,275.00,1,
5593679,0,189.00,1,10
17749633,1,250.00,1,10
18701040,1,72.00,1,10
19618550,1,180.00,1,9
13589297,1,89.00,1,10
17403713,1,199.00,1,10
7573321,0,175.00,1,10
12941586,0,180.00,1,10
7560291,1,99.00,1,9
6748973,1,150.00,1,10
14807890,1,150.00,1,8
342337,1,135.00,1,9
7691908,1,100.00,2,10
2243180,2,380.00,1,10
20799137,1,102.00,2,
17915565,1,95.00,2,10
13449844,1,240.00,1,10
1138455,1,179.00,1,10
16998200,1,55.00,1,
13590391,1,145.00,1,10
2249928,3,1,000.00,1,
20269656,1,125.00,1,10
6652353,2,150.00,1,9
20013255,1,99.00,4,10
14935426,1,100.00,2,9
16508344,1,24.00,8,9
14351490,2,325.00,1,9
7693124,1,60.00,1,9
18430785,2,225.00,1,
20014141,1,170.00,1,9
8479799,1,135.00,2,10
2057403,2,225.00,1,9
21063021,1,63.00,1,
9692740,1,50.00,1,
16213550,3,425.00,1,7
1664614,1,225.00,1,10
7824945,1,78.00,2,10
20331468,1,289.00,1,10
12704983,3,135.00,1,10
1436810,0,99.00,7,9
9136175,2,150.00,1,2
4694936,3,425.00,1,10
15165729,1,290.00,1,
19622700,1,175.00,2,
9405466,1,150.00,1,10
16352907,1,100.00,1,10
6260442,1,322.00,1,10
377217,1,145.00,1,8
2329047,2,400.00,1,
18123700,1,165.00,3,9
5082182,2,300.00,2,
7048398,1,225.00,1,9
15437413,1,249.00,1,10
18059231,1,67.00,1,
12947454,1,180.00,1,10
19501242,1,54.00,1,10
6090216,1,250.00,1,
21009477,1,150.00,1,
16487967,1,38.00,1,10
17667639,1,197.00,1,10
18598072,1,120.00,1,9
9249597,1,150.00,1,10
9819437,3,600.00,1,
15882438,1,65.00,2,9
2031495,1,100.00,1,9
9201458,1,75.00,1,
13156212,1,150.00,1,
6078234,1,195.00,1,10
14076114,1,390.00,1,
17219296,1,135.00,1,10
3983469,1,109.00,2,10
2768111,1,189.00,1,9
1097673,1,88.00,1,9
11714524,1,212.00,1,10
17480588,1,227.00,1,8
2210041,2,89.00,1,9
21015697,1,125.00,1,
966167,1,60.00,2,10
16301606,1,200.00,1,
5034136,0,105.00,10,9
7518765,1,135.00,1,
10140164,2,250.00,1,4
19839424,3,50.00,1,
5028264,0,125.00,2,10
1752112,3,400.00,1,9
19887950,0,179.00,1,10
11587722,2,299.00,1,9
16823923,1,250.00,1,
17086022,1,169.00,1,10
8172915,0,130.00,1,10
14730708,2,3,000.00,10,10
11581737,1,101.00,1,9
5028112,1,199.00,1,8
12897616,1,75.00,1,10
13531199,1,150.00,1,10
18501885,2,95.00,1,10
9712796,1,135.00,1,
7648392,2,550.00,1,
18265146,1,165.00,1,10
8830110,0,149.00,1,10
21148625,1,150.00,4,
4762718,1,250.00,1,
309342,1,99.00,1,9
17134357,1,100.00,1,10
13944942,1,120.00,1,9
5812875,1,175.00,1,
10930279,0,87.00,1,
12497783,1,40.00,1,10
9613465,1,109.00,3,9
14446717,1,150.00,1,10
9613369,0,195.00,1,
13167621,1,65.00,1,
8712745,1,107.00,1,
11324173,2,350.00,1,9
16301908,1,90.00,4,9
5943770,1,60.00,1,
2273117,1,1,500.00,1,
16428816,1,220.00,1,10
2273019,0,150.00,1,
9760401,1,188.00,1,
3370624,1,110.00,2,
7630422,0,230.00,1,9
17788183,1,65.00,1,10
12496037,2,485.00,1,10
27759,1,170.00,1,9
1076326,1,99.00,1,9
1731365,2,439.00,2,9
6909447,0,150.00,1,10
10137048,0,150.00,1,
12234139,1,143.00,1,10
6843145,3,200.00,1,9
18655815,1,70.00,3,10
18393650,1,60.00,1,
2243769,2,1,500.00,1,
6335541,1,72.00,1,7
13020187,2,350.00,1,10
6581248,3,250.00,1,
6188014,1,220.00,1,10
20621713,1,195.00,1,
18507833,0,130.00,1,
17076571,0,149.00,2,10
3434471,2,200.00,1,10
16427742,1,86.00,1,10
304799,,195.00,1,9
4499097,1,150.00,1,10
7382564,1,95.00,4,9
20236141,1,176.00,1,9
5285358,1,108.00,1,10
12624669,1,100.00,3,9
15246070,1,49.00,3,8
15361785,1,98.00,1,10
16164613,1,200.00,1,10
9609762,1,65.00,1,10
18795278,1,90.00,2,9
16420915,1,230.00,1,10
697499,1,175.00,1,10
9347368,2,200.00,1,10
8921125,2,411.00,1,
10919968,1,150.00,1,9
13410276,1,85.00,1,9
2935456,1,195.00,1,10
13411560,1,150.00,1,10
564751,1,76.00,3,9
13540887,1,119.00,1,8
17014274,0,80.00,3,9
13278654,1,149.00,1,10
6200613,1,90.00,1,
12177276,1,99.00,1,9
4464418,1,165.00,1,9
2137111,1,225.00,1,10
9608639,2,350.00,1,9
14195524,1,110.00,1,10
15899421,1,120.00,1,10
708374,1,99.00,1,9
16175138,2,250.00,1,9
4364924,1,350.00,1,
957002,1,100.00,1,8
13731019,1,92.00,1,10
19045550,0,150.00,1,9
7125323,1,140.00,1,9
12917869,0,189.00,1,10
15374796,1,115.00,2,10
12491217,2,307.00,1,
10770836,0,82.00,1,
4102483,1,85.00,1,10
11442506,2,300.00,1,10
5949599,1,289.00,1,9
10787056,2,180.00,4,10
9984143,1,199.00,1,
19552349,0,135.00,1,9
10114830,0,200.00,1,
18388706,2,149.00,1,
2135766,2,900.00,1,
4232865,1,250.00,1,6
9180821,1,70.00,1,10
4281898,1,100.00,1,9
6198636,0,190.00,1,8
11441498,3,180.00,1,
18730136,1,71.00,5,10
10011509,1,125.00,1,10
2774934,1,70.00,1,10
11588003,1,95.00,1,
2103480,1,560.00,1,
19174466,2,150.00,2,10
11441138,0,111.00,1,10
15822310,3,500.00,1,10
2003807,1,1,000.00,1,
15882274,1,150.00,1,8
4757501,0,375.00,1,
4348161,1,80.00,2,10
20615793,0,100.00,1,
4788812,1,139.00,1,
430665,1,250.00,1,10
971247,1,190.00,1,9
7246203,1,90.00,1,10
19714340,1,89.00,2,10
18487342,1,56.00,1,10
14323919,1,80.00,1,
9081032,1,340.00,1,10
13897860,2,350.00,1,9
10539491,1,200.00,1,9
8163336,2,190.00,1,10
3198824,2,195.00,1,9
13684575,2,240.00,1,
11016158,1,195.00,1,10
16289576,1,80.00,2,10
7261444,4,800.00,1,10
21024236,0,149.00,1,10
13260699,1,170.00,1,7
1609676,1,179.00,1,9
446367,1,101.00,1,9
1494934,2,290.00,1,
14077208,0,499.00,2,10
4508885,1,180.00,1,
11701404,0,120.00,1,9
12471447,1,200.00,1,9
12356709,1,120.00,1,10
16966247,1,100.00,2,10
2771877,1,150.00,1,
18124132,1,136.00,3,9
8162607,1,185.00,1,10
21155115,1,120.00,1,
19101395,1,160.00,1,9
4492303,1,260.00,1,9
1166339,1,239.00,1,9
18123770,1,145.00,3,9
7621629,1,40.00,1,
18123185,0,80.00,1,
12831088,1,199.00,1,
7194972,0,190.00,1,10
2132275,1,120.00,1,9
17025831,2,200.00,1,
7637791,1,190.00,1,10
9341196,1,95.00,1,
4884601,1,225.00,1,
18794606,1,195.00,1,6
18795517,1,189.00,1,10
8554457,0,139.00,1,10
18057783,1,170.00,1,10
19826489,0,300.00,1,
182062,1,199.00,1,9
689900,1,119.00,1,9
20236495,1,41.00,2,
17991859,1,150.00,2,9
11961592,2,355.00,1,9
6194377,1,95.00,3,9
11700127,0,180.00,1,10
9750432,2,250.00,1,
6079197,1,45.00,1,9
16171595,1,110.00,1,10
17875496,1,58.00,4,9
17728927,1,199.00,1,10
19711328,1,90.00,1,9
2671926,1,89.00,2,9
9487684,0,175.00,1,9
443646,2,433.00,1,9
21005576,1,295.00,1,
10011009,1,120.00,1,
17875248,1,58.00,4,9
10010845,1,90.00,1,9
15868639,1,123.00,1,10
7509362,1,87.00,1,10
1099244,1,200.00,1,9
8504811,0,100.00,1,9
8438775,1,137.00,2,10
1606640,1,199.00,1,9
7635764,1,99.00,2,10
19054653,2,175.00,1,10
4243458,1,99.00,1,9
20365428,1,115.00,1,10
19856899,1,50.00,1,
15990199,1,167.00,1,10
16710935,1,399.00,1,10
19332287,1,21.00,8,8
15728520,2,135.00,1,10
4652938,1,150.00,1,10
6618852,3,1,000.00,1,
16187145,2,350.00,1,
14219599,1,130.00,2,9
15530297,2,75.00,2,8
14744400,1,145.00,1,10
4978607,0,150.00,1,9
194154,1,94.00,1,9
4782252,0,175.00,1,
7731348,1,175.00,1,10
16053606,1,88.00,1,10
65019,1,200.00,1,9
1177315,0,148.00,1,10
13431961,1,179.00,1,9
4191357,2,300.00,2,9
11793542,1,96.00,2,
2151259,0,750.00,1,
914355,1,110.00,1,9
18674486,3,403.00,1,10
10154762,1,65.00,3,9
13562013,1,300.00,1,
323706,2,399.00,1,10
16579843,4,40.00,1,
18411925,1,70.00,1,10
18745487,0,130.00,1,
19458851,1,40.00,1,
10021643,1,100.00,1,8
5041891,4,795.00,1,10
19524083,1,200.00,1,9
4386718,1,175.00,1,10
60794,2,159.00,1,10
1109297,1,250.00,1,9
12003146,0,80.00,1,
16444320,1,87.00,2,10
14084323,1,95.00,2,10
5826716,1,185.00,1,9
20441190,1,150.00,1,10
16443432,0,115.00,1,9
17557517,2,195.00,1,9
12184165,1,171.00,1,9
13492353,1,65.00,2,10
13429298,1,120.00,1,8
19821768,3,300.00,1,
18343907,0,120.00,1,10
13495459,1,186.00,1,10
16376969,1,400.00,1,
11462440,1,70.00,1,
20571036,1,30.00,1,
11068187,0,145.00,1,
3465977,1,225.00,1,7
9364184,0,170.00,1,9
7922378,1,80.00,2,10
5580236,3,250.00,1,10
20570643,0,160.00,1,10
18342361,2,220.00,1,10
13885247,1,110.00,1,9
9756258,1,65.00,1,10
5719742,1,235.00,1,9
16571915,0,89.00,1,
19389911,1,95.00,1,10
18211018,0,125.00,1,
450577,1,250.00,1,9
646210,0,200.00,1,10
10869804,0,60.00,1,
15391726,1,90.00,1,
6283028,1,276.00,1,10
8838861,1,225.00,1,10
12115597,1,98.00,1,10
4840381,2,50.00,1,10
5430560,1,140.00,1,10
20503833,1,77.00,1,6
9689477,0,155.00,1,9
4839805,1,200.00,1,10
11983165,1,90.00,1,9
13031313,2,120.00,1,
4446024,1,250.00,1,8
4511780,1,85.00,1,
9249776,1,150.00,1,
19715386,1,300.00,1,9
18077717,1,130.00,1,10
906038,1,170.00,1,9
20991455,1,180.00,4,
2226305,2,300.00,1,9
15868993,1,167.00,1,10
905314,1,105.00,3,9
14667844,1,86.00,1,10
16837941,3,380.00,4,6
5033691,2,250.00,10,9
17682109,1,260.00,1,8
16436865,1,150.00,1,10
10015258,1,80.00,1,6
5231014,0,110.00,1,8
18795556,1,150.00,1,10
20959131,2,325.00,1,
11782585,0,200.00,1,10
20170975,0,140.00,1,
20086683,1,90.00,1,9
2051311,2,249.00,1,
6880182,1,80.00,1,8
20432615,1,61.00,1,10
18860648,0,85.00,3,10
1952271,1,130.00,3,10
7772318,1,70.00,1,
9684366,1,139.00,1,
8506127,0,170.00,1,10
14141448,1,143.00,1,
12054286,1,75.00,1,
16630162,1,100.00,1,10
10207639,1,60.00,2,10
13811933,1,95.00,1,
16499824,2,225.00,1,10
4047932,1,85.00,1,8
13353399,1,275.00,1,9
4045784,1,140.00,1,9
20560763,1,141.00,1,10
2210663,1,185.00,1,10
9943776,2,320.00,1,9
638898,1,60.00,1,10
5749343,1,300.00,1,9
21092161,1,230.00,1,
4662889,2,550.00,1,10
20036806,1,41.00,2,
19381437,1,45.00,1,
4963442,2,1,500.00,1,7
5094385,1,198.00,1,10
3783021,0,79.00,7,10
6797129,1,375.00,1,
10753552,1,99.00,1,
12039317,1,120.00,1,
12826811,1,150.00,2,10
10336325,1,200.00,1,8
3650528,0,136.00,1,10
17408518,1,100.00,2,10
7320389,1,165.00,1,10
9368365,1,250.00,1,
9943258,0,140.00,1,
14742433,1,85.00,1,10
21077397,1,140.00,1,
2716762,1,225.00,1,
2994478,1,109.00,2,10
8630560,2,199.00,2,10
13217943,1,101.00,1,10
11514023,1,60.00,1,10
16238620,0,74.00,1,
6871251,1,259.00,1,9
504394,1,150.00,1,10
12956122,0,125.00,1,
2338361,2,99.00,1,9
8367486,1,99.00,1,10
12955683,1,9,998.00,1,6
4567074,2,200.00,1,10
19456350,2,190.00,1,10
13217755,1,90.00,1,2
2338082,1,98.00,2,9
6249284,1,265.00,1,8
19049579,1,165.00,1,9
11315624,1,80.00,1,
10070350,0,125.00,1,
9339334,1,220.00,1,10
6400255,0,150.00,1,
18851906,2,200.00,1,
17945330,1,170.00,1,
7972462,3,500.00,2,8
4823910,1,225.00,1,
8889423,1,150.00,1,10
13714949,0,230.00,1,9
5763191,1,68.00,1,10
9345841,1,225.00,1,9
7052026,0,400.00,1,
16436513,2,250.00,1,8
18194429,1,50.00,1,10
8103342,3,650.00,1,9
3028184,0,119.00,1,10
762145,1,600.00,2,10
12951026,1,250.00,1,10
19897761,1,60.00,1,2
4943742,1,175.00,1,
21011623,1,195.00,1,
10460271,3,525.00,3,10
8100914,1,168.00,1,9
10066843,1,70.00,4,8
16346945,0,109.00,1,10
7398507,1,185.00,1,10
8951480,1,105.00,1,9
19175637,2,186.00,1,
627835,1,200.00,1,9
17297155,2,295.00,1,
16620017,3,350.00,1,
6134199,0,145.00,1,9
20748520,1,62.00,1,9
19436571,1,140.00,1,
627505,2,169.00,1,9
18060096,1,40.00,1,6
15017163,0,170.00,1,9
18322008,1,74.00,1,
234034,2,325.00,2,7
9540147,1,200.00,1,10
13668833,1,189.00,1,10
11243921,1,150.00,1,10
18190744,2,2,750.00,1,
7246159,2,200.00,1,
17928460,1,100.00,2,10
17666011,1,125.00,1,10
20333200,1,69.00,1,9
9539374,0,285.00,1,
9933522,1,70.00,4,9
15588469,3,599.00,1,9
9902123,1,179.00,1,9
12647229,1,70.00,1,
8973682,1,98.00,2,10
5607589,1,80.00,1,9
16224322,1,29.00,8,8
7160363,1,99.00,3,9
18844533,1,80.00,1,9
6261610,1,275.00,1,9
16444558,1,50.00,2,
4950807,1,123.00,3,9
9145070,1,180.00,1,10
3333835,2,225.00,1,10
5869197,1,250.00,1,10
11911783,1,160.00,1,10
4098456,1,68.00,2,
9691588,1,95.00,1,8
363673,1,3,000.00,1,
17405796,0,350.00,1,10
4163804,1,250.00,1,
10021915,0,140.00,1,10
1869965,1,125.00,1,
5081207,2,165.00,10,9
19695639,1,245.00,1,10
4754646,1,70.00,1,
6261971,1,50.00,1,
8226137,1,225.00,1,
13954028,1,124.00,2,8
20438015,2,250.00,1,
1279555,1,200.00,1,9
4163020,1,119.00,1,9
20284875,2,125.00,2,
18672536,1,76.00,3,
169532,1,80.00,1,10
7861113,2,195.00,2,
6506449,0,140.00,1,9
20546618,1,780.00,1,
100023,2,195.00,1,9
883517,2,339.00,1,9
17531493,1,75.00,1,9
4424261,1,200.00,1,10
3686972,1,188.00,1,10
16351808,4,500.00,1,9
3835334,1,145.00,1,
753983,1,85.00,1,9
13729934,1,200.00,1,10
1147836,1,210.00,1,10
19760008,1,67.00,1,10
17530983,1,77.00,1,10
1404282,1,161.00,1,9
18841491,1,300.00,1,10
16351045,1,43.00,1,
9404068,1,175.00,1,9
491942,1,199.00,1,9
16416002,0,169.00,1,10
15460904,1,70.00,1,9
1802246,1,275.00,1,
4423650,1,97.00,1,9
4422375,1,165.00,1,9
21057675,0,198.00,1,
13466302,1,250.00,1,10
19495570,1,135.00,1,10
10875244,2,150.00,1,
18120248,0,100.00,1,10
5969152,0,145.00,1,9
2260342,2,600.00,1,
17332774,2,420.00,2,8
1669250,1,99.00,7,9
8878181,1,140.00,2,10
6374545,0,200.00,1,9
15955940,1,100.00,1,10
2194382,2,300.00,1,10
7435904,1,399.00,1,
18052725,3,449.00,1,9
3372642,1,225.00,1,
19097858,1,175.00,2,
12851607,0,154.00,1,10
17029206,1,125.00,2,9
19495120,1,300.00,1,
4815028,0,99.00,1,10
12940401,2,213.00,1,9
2061367,1,100.00,1,
16086039,1,100.00,1,9
4813781,1,78.00,1,10
18213280,2,330.00,2,9
21066623,1,80.00,3,
488211,1,235.00,1,9
4581479,1,80.00,1,
15037036,2,275.00,2,8
9139495,0,200.00,1,10
18314459,1,193.00,3,6
7172107,2,165.00,1,10
749455,1,99.00,2,9
20541408,1,75.00,1,10
14774206,1,97.00,1,10
3554598,2,340.00,1,9
15037251,1,85.00,2,10
11494647,0,180.00,1,10
2309363,2,650.00,1,10
21065101,1,175.00,1,
14280778,1,350.00,1,10
553370,1,119.00,1,10
15036809,1,85.00,1,10
8089962,1,90.00,1,10
18857875,1,100.00,1,10
17248597,1,132.00,1,10
15033685,1,95.00,1,10
19949990,2,250.00,2,8
15559762,1,220.00,1,10
4025325,1,224.00,1,10
4549555,1,55.00,2,9
18706821,1,103.00,2,9
17133241,1,120.00,1,9
5729118,0,261.00,1,9
15821383,1,75.00,1,10
5859899,1,200.00,1,10
3838375,2,249.00,1,10
3812133,1,169.00,1,
19885297,1,86.00,1,
4125398,1,100.00,1,9
3914773,1,150.00,1,9
10708999,2,400.00,2,9
11491696,0,250.00,1,
4287221,2,275.00,1,9
7584885,1,85.00,1,
17764691,0,97.00,1,10
9396442,1,108.00,1,10
11493255,1,180.00,1,10
18572271,1,0.00,2,10
8741676,2,280.00,1,10
20930060,1,60.00,1,10
285853,1,160.00,1,10
1793091,1,175.00,1,9
9296089,1,200.00,1,
16602499,1,45.00,1,
13326584,1,70.00,1,9
7381816,1,95.00,4,9
15423552,1,210.00,1,
2250790,1,95.00,1,10
873721,1,82.00,1,9
9785516,3,372.00,1,10
13359416,1,55.00,1,
18827071,1,78.00,5,9
20439931,1,249.00,1,10
19878234,1,135.00,1,
5693978,1,120.00,1,10
9654190,2,400.00,1,
12078997,0,160.00,1,10
15813395,1,130.00,1,9
20662567,1,150.00,1,10
14895267,1,250.00,1,10
16992781,1,250.00,1,10
6375849,1,90.00,1,8
1394363,2,80.00,1,9
17226,2,170.00,2,9
18565169,1,150.00,1,10
6373790,2,280.00,1,10
4931962,1,238.00,1,
13713783,1,49.00,8,10
4325329,1,196.00,1,10
4801767,1,155.00,2,9
7881928,1,137.00,1,10
14894267,0,180.00,1,8
13713304,1,75.00,2,9
3924092,1,250.00,1,9
7419334,1,150.00,1,10
20004104,0,144.00,1,10
4454538,0,130.00,1,8
16071883,1,73.00,2,9
16439479,1,99.00,3,9
3208747,0,140.00,1,9
17447675,1,300.00,1,10
18561618,1,100.00,1,10
14234711,1,90.00,2,10
13711597,1,49.00,8,9
18957774,1,200.00,1,
15742622,2,400.00,1,10
5977676,1,225.00,1,9
9887326,1,70.00,1,9
13711813,1,60.00,1,9
4667200,1,75.00,1,10
19871439,0,225.00,1,
20394799,0,5.00,1,10
556903,1,227.00,1,10
9514730,1,150.00,1,
9941603,1,125.00,2,10
6942211,1,185.00,1,10
9778049,0,144.00,1,9
4010865,5,400.00,4,10
11873821,1,60.00,1,8
19738868,0,140.00,1,
8204305,1,96.00,1,10
3701890,1,185.00,1,10
1909648,1,170.00,1,9
17507159,0,150.00,1,
10476319,1,70.00,1,10
4925278,1,715.00,1,
16467731,1,100.00,1,
11871903,1,75.00,2,10
18686501,1,55.00,1,
7545060,0,125.00,1,9
20520395,0,75.00,1,10
2169722,1,145.00,1,9
20783275,0,250.00,1,10
18357865,1,150.00,1,10
10165064,1,165.00,1,10
19674352,1,70.00,1,9
16063065,1,230.00,1,8
21043691,1,80.00,3,10
16456101,3,200.00,2,10
7149408,1,95.00,1,
20518729,1,80.00,3,10
15799983,0,147.00,1,9
2168443,2,1,000.00,1,
19862721,1,192.00,1,10
7280861,1,92.00,1,10
5577006,1,179.00,1,10
5117339,1,130.00,1,9
6957469,1,150.00,1,
7867890,1,140.00,1,10
12004547,0,200.00,1,10
3201019,1,160.00,1,10
723507,1,225.00,1,10
68099,1,109.00,2,9
16176888,1,140.00,1,8
4262120,2,2,695.00,1,
4918092,1,65.00,1,9
342264,1,145.00,1,9
19363071,1,150.00,1,
11339154,0,175.00,1,9
18810731,1,79.00,1,9
12911110,0,90.00,1,10
251277,1,140.00,1,10
18311966,1,38.00,1,
951439,1,265.00,4,9
7897229,1,70.00,1,10
16675019,1,150.00,1,9
20243718,1,85.00,1,10
10516610,1,99.00,1,
684310,1,170.00,1,8
6536702,1,129.00,1,10
19034746,0,999.00,1,
8285367,1,52.00,2,9
17459791,1,75.00,1,8
550809,3,725.00,1,10
19556100,1,155.00,1,10
3958460,1,100.00,1,9
13788789,1,88.00,1,10
7519160,1,133.00,1,10
681518,1,95.00,3,9
12267015,1,100.00,1,10
19555894,2,350.00,2,
20121308,1,115.00,1,10
8283646,1,80.00,1,
11298300,2,145.00,1,10
18375614,0,200.00,2,9
3302333,2,357.00,1,10
13155319,2,250.00,1,10
5661381,1,300.00,1,9
15800402,1,80.00,1,8
13525592,1,250.00,1,
6185530,1,259.00,1,10
18506292,2,615.00,1,10
9593354,0,150.00,1,10
6644669,1,135.00,1,10
15929576,0,175.00,1,9
2909461,1,200.00,1,8
16147741,1,180.00,1,10
4613323,1,300.00,1,9
13000689,1,109.00,3,9
8480087,1,200.00,2,10
1271116,2,300.00,2,10
2514760,1,175.00,1,10
8937240,0,200.00,1,10
19555770,1,150.00,2,10
287492,2,220.00,1,9
7363690,3,509.00,1,9
6970465,1,260.00,1,
1072071,1,300.00,1,9
4874363,1,99.00,1,8
9999939,1,75.00,1,10
9461851,0,150.00,1,10
4218929,2,180.00,1,9
19422062,1,63.00,2,10
10205650,1,120.00,1,10
2057347,0,190.00,1,9
416426,2,349.00,3,9
809567,1,75.00,3,10
4198153,0,225.00,1,10
941625,1,99.00,3,9
1203737,1,180.00,1,10
19946965,1,89.00,1,10
12738047,1,80.00,1,
3499251,1,199.00,1,9
4349358,1,125.00,1,9
2775553,1,165.00,1,10
12081658,3,499.00,1,9
9747059,1,120.00,1,
7054048,1,55.00,1,
16012941,1,250.00,1,10
10541080,0,150.00,1,10
14570963,2,275.00,1,10
13416692,2,350.00,1,9
12342667,1,170.00,1,
9405334,2,300.00,1,9
12758216,0,120.00,1,8
14570670,1,110.00,1,10
2249878,0,375.00,1,
855549,1,100.00,1,9
21456,1,140.00,1,10
18222455,1,179.00,1,9
16666789,1,95.00,5,9
13914237,0,70.00,1,8
5656639,1,275.00,1,10
18238955,0,155.00,1,10
3952093,2,160.00,2,9
8408534,1,295.00,1,
11554224,1,140.00,1,10
18763188,2,295.00,1,
1330430,1,199.00,1,9
3560261,1,62.00,1,
13259442,1,80.00,1,10
5395116,0,150.00,1,
20603675,1,109.00,4,6
16667175,1,95.00,5,9
12603912,1,300.00,2,
15618546,0,135.00,1,10
16667109,1,95.00,5,9
16667077,1,95.00,5,9
15880526,1,208.00,1,10
873602,3,402.00,1,9
19680333,1,75.00,1,
16236689,1,225.00,1,10
15355651,1,199.00,1,10
6966985,1,70.00,1,10
4476605,3,550.00,1,
8146518,1,165.00,1,10
935920,1,150.00,1,9
9193390,1,300.00,1,
6967201,1,110.00,1,
5726869,1,110.00,1,10
12545426,1,245.00,1,9
17843852,1,125.00,1,10
4736562,4,1,200.00,1,9
148825,2,160.00,1,9
9586752,1,60.00,1,10
7750695,1,175.00,1,10
1983466,1,87.00,3,9
16532478,1,160.00,2,
20333428,2,170.00,1,
20466247,0,190.00,1,4
2243962,1,125.00,1,
15616532,1,70.00,1,10
20728311,2,106.00,1,10
20013095,1,99.00,4,9
802983,2,200.00,1,10
5390483,1,115.00,1,10
12832227,1,100.00,1,10
6832821,1,105.00,3,
19414664,2,285.00,1,10
5128233,2,200.00,1,
15219384,1,229.00,1,10
18758108,1,60.00,1,10
16136211,1,65.00,2,9
13514484,1,180.00,1,10
18549136,1,198.00,1,9
13552,0,120.00,1,9
11547967,1,80.00,1,10
3819407,1,325.00,2,9
5649623,2,2,000.00,10,9
8401620,1,130.00,1,8
8653999,1,180.00,1,10
1979579,1,300.00,1,
16396197,1,162.00,1,6
8611602,1,89.00,2,10
2514272,1,110.00,2,10
9809709,1,155.00,3,9
16395200,1,180.00,1,10
2108237,2,300.00,1,10
535352,1,85.00,1,9
7604021,0,95.00,1,8
10696570,1,80.00,2,10
19802824,1,250.00,1,
19802790,2,180.00,1,9
12300734,1,99.00,1,9
4729927,1,200.00,1,9
18361390,1,149.00,1,9
8398566,1,90.00,1,10
18875994,1,170.00,1,
9709039,1,189.00,1,9
4597234,1,225.00,1,9
6170089,1,85.00,1,10
7087549,1,200.00,1,
19407599,1,35.00,1,9
10887847,1,79.00,1,10
15344308,1,55.00,1,8
13771435,1,150.00,1,10
15475362,1,120.00,1,
17477731,1,90.00,1,10
20981686,3,600.00,1,
